regulatoryGene,targetGene,weight
AT5G24800,AT4G29100,0.0335590865721752
AT4G09180,AT4G23170,0.0335406284597177
AT5G49450,AT4G16760,0.0335404140871136
AT3G26744,AT2G23348,0.0335271229257615
AT3G59060,AT1G23480,0.0335200741446843
AT1G43700,AT1G14120,0.0335141584111199
AT3G26744,AT2G47140,0.0334977016693985
AT5G06950,AT5G39240,0.0334974245760342
AT4G36730,AT1G62280,0.0334922888868249
AT2G41070,AT1G62710,0.0334545644912661
AT3G54620,AT1G07985,0.0334410030239463
AT5G48560,AT1G23480,0.0334372478822006
AT3G26744,AT4G30810,0.0334357911653797
AT3G26744,AT3G50790,0.0334312157093729
AT3G24140,AT3G05800,0.0333910514373824
AT2G24260,AT1G79630,0.0333820328035251
AT3G26744,AT2G22730,0.0333668596179398
AT3G54620,AT4G35783,0.0333583823306829
AT3G24140,AT4G34000,0.0333338588769266
AT2G43010,AT5G53210,0.0333227120883539
AT1G19490,AT2G42940,0.033292842457029
AT5G08130,AT2G42800,0.0332924163679707
AT3G26744,AT1G69330,0.0332865317382329
AT3G26744,AT5G08580,0.0332420286540997
AT5G50915,AT3G05800,0.0332114035026583
AT1G32640,AT3G51450,0.0331926288850811
AT3G26744,AT5G60930,0.0331826466879562
AT3G26744,AT1G07985,0.0331598302333981
AT3G19290,AT3G15357,0.0331577104457503
AT1G32640,AT3G11840,0.0331507827700626
AT1G31050,AT1G79520,0.0331462792695738
AT3G26744,AT5G53280,0.0331417664013357
AT3G61950,AT5G62480,0.0331328142459864
AT5G67110,AT1G07150,0.0331279742452791
AT3G26744,AT4G26760,0.0331120195539496
AT3G06590,AT1G21920,0.0331112982275923
AT2G13130,AT3G11110,0.0330959512879878
AT3G62090,AT2G42940,0.03308998381853
AT1G32640,AT5G47240,0.0330898935881836
AT1G32150,AT1G28360,0.0330811564915623
AT3G24140,AT4G32272,0.0330777716132069
AT2G47270,AT5G39240,0.0330739884207368
AT3G26744,AT2G40810,0.0330669057082392
AT5G08130,AT2G17570,0.0330443567027519
AT3G17100,AT1G45201,0.0330062032389659
AT1G68920,AT3G11110,0.0330016879032084
AT1G05710,AT4G33220,0.0329871386766738
AT3G26744,AT5G05480,0.0329774958925082
AT5G49450,AT5G65210,0.0329719895123618
AT3G26744,AT5G09995,0.0329265810880884
AT3G26744,AT5G63970,0.0329000676465073
AT3G26744,AT1G18040,0.0329000334153958
AT3G59060,AT2G04100,0.0328735855598195
AT4G36730,AT3G62160,0.0328503007730646
AT3G26744,AT5G24850,0.0328403310816032
AT3G06590,AT1G18400,0.0328309095813975
AT5G08130,AT2G04100,0.0328184263079548
AT3G17100,AT2G21640,0.0327832896511498
AT4G34000,AT2G37260,0.0327825999457931
AT3G26744,AT5G13850,0.0327811403759533
AT1G03970,AT1G75030,0.0327689775974259
AT4G38900,AT2G43550,0.0327627866474613
AT3G26744,AT5G08510,0.0327555970791462
AT3G26744,AT2G21880,0.0327503918769162
AT4G36540,AT3G48260,0.0327322555871317
AT2G46270,AT5G62480,0.0327267750701736
AT5G50915,AT3G28740,0.0327155322926015
AT3G26744,AT4G01410,0.0327007372397022
AT5G08130,AT2G47270,0.0326807313984385
AT3G26744,AT1G12920,0.032679948308736
AT3G26744,AT2G21080,0.0326741527046217
AT1G42990,AT3G11110,0.0326668076998969
AT3G07340,AT3G59220,0.0326618424541352
AT3G56850,AT5G53210,0.0326588305945746
AT3G26744,AT2G25880,0.0326539426047983
AT2G46810,AT2G31980,0.0326509605032766
AT3G24140,AT4G30960,0.0326402920999736
AT3G26744,AT4G28703,0.0326311597337879
AT4G00050,AT5G11420,0.0326203463658826
AT3G26744,AT1G75560,0.0326134517184422
AT3G59060,AT3G12320,0.0326084255394125
AT5G48560,AT3G47340,0.0326077020305869
AT3G26744,AT4G37370,0.0325938392421595
AT5G08130,AT1G21410,0.0325923071780291
AT2G24260,AT4G29930,0.0325762205525813
AT5G08130,AT1G70950,0.0325723229959946
AT5G08130,AT2G45680,0.0325714804055606
AT3G26744,AT2G36390,0.0325678617336576
AT3G61950,AT5G15830,0.0325620001406727
AT1G10610,AT1G69040,0.0325489172759172
AT3G26744,AT5G41110,0.0325434657161186
AT3G26744,AT5G46870,0.0325284383180658
AT5G08130,AT5G63160,0.0325143683888037
AT2G22850,AT3G28740,0.0325087876360239
AT3G23210,AT2G41130,0.0324348015735114
AT5G48560,AT2G47270,0.0324272768561092
AT1G26260,AT2G22170,0.0324227593839821
AT4G02590,AT5G66080,0.0324214817922467
AT5G08130,AT5G02820,0.0323985958903578
AT3G23690,AT1G24580,0.0323955088559194
AT5G39860,AT2G04100,0.0323718350694558
AT3G06590,AT2G45290,0.0323617515702423
AT4G00480,AT2G47180,0.032339106310718
AT1G05710,AT3G15950,0.0323348076801557
AT3G26744,AT4G37510,0.0322907041773775
AT5G08130,AT5G67140,0.0322704396986978
AT2G24260,AT1G44800,0.032254687510281
AT5G61270,AT5G42092,0.0322409243276864
AT3G26744,AT3G05380,0.0322389044383414
AT3G26744,AT4G30980,0.0321855261874941
AT4G36540,AT4G30410,0.0321677609506333
AT1G42990,AT1G31320,0.0321448098651987
AT3G26744,AT3G62110,0.0321390810043718
AT3G24140,AT4G18950,0.0321237275491213
AT3G17100,AT3G01680,0.0321177941028769
AT3G51960,AT5G48540,0.0321097464439357
AT3G26744,AT1G32760,0.0321030711867339
AT5G67110,AT3G01490,0.0321008373962857
AT3G26744,AT2G21130,0.032090086175055
AT3G26744,AT3G15430,0.0320632011200486
AT5G44080,AT5G07860,0.032049973383402
AT5G08130,AT2G01918,0.0320348296311675
AT5G49450,AT4G27410,0.0320075469229407
AT3G26744,AT5G54970,0.0319898184518067
AT4G34000,AT3G50800,0.0319859087395435
AT3G26744,AT2G05160,0.0319848538121924
AT3G19860,AT1G32690,0.0319699417950625
AT3G26744,AT4G01883,0.0319698501454683
AT5G08130,AT5G42440,0.0319587759318903
AT5G49450,AT5G56980,0.0319143039983229
AT3G07340,AT3G11110,0.0319043943455403
AT4G34000,AT1G24530,0.0318995703170345
AT5G08130,AT1G32760,0.0318983920780257
AT2G18300,AT1G21920,0.0318866735103031
AT5G08130,AT3G49260,0.0318845285130945
AT1G26260,AT5G27420,0.0318701086307451
AT3G26744,AT5G17460,0.0318497932580783
AT3G26744,AT5G02120,0.0318471508510403
AT3G26744,AT5G02280,0.0318432904847477
AT3G26744,AT2G46535,0.0318407056841606
AT3G26744,AT3G11050,0.0318365398644998
AT4G36930,AT1G08320,0.0318358299920697
AT3G26744,AT4G25260,0.0318355954412161
AT5G38860,AT3G28220,0.03180879838061
AT3G26744,AT2G40540,0.0317622301988706
AT1G03970,AT5G42092,0.0317451786309081
AT1G12860,AT3G26744,0.0316962096398817
AT5G48560,AT3G18970,0.031667479577941
AT1G05805,AT2G18300,0.0316613152380172
AT1G68920,AT1G16730,0.0316436824231038
AT3G26744,AT5G67460,0.0316397246809616
AT3G24140,AT4G23170,0.0316249626190605
AT2G31280,AT5G48540,0.0315928855597853
AT4G29100,AT5G48540,0.0315890972522063
AT5G08130,AT2G42260,0.0315771512223251
AT1G03970,AT1G33170,0.0315681318978637
AT3G26744,AT1G70090,0.0315652443791442
AT3G24140,AT3G22380,0.0315544619897134
AT2G24260,AT1G14120,0.0315508796149809
AT2G24260,AT4G37390,0.0315291418517163
AT3G26744,AT5G66090,0.0315279583312938
AT5G49450,AT5G63790,0.0315266614452717
AT3G26744,AT1G55150,0.0315091483318442
AT3G26744,AT1G11020,0.0314902460952431
AT4G36730,AT1G23480,0.0314894071113714
AT1G03040,AT4G29270,0.0314854121851785
AT3G59060,AT2G39730,0.0314798889288942
AT3G26744,AT4G24480,0.031477111980042
AT3G26744,AT5G46690,0.0314616007618662
AT1G08320,AT1G62710,0.0314438470490023
AT3G26744,AT2G18780,0.0314339578379433
AT4G02590,AT5G15830,0.0314278848808306
AT3G26744,AT3G19790,0.0314228567374072
AT3G24140,AT3G05030,0.0314036951028058
AT4G36930,AT3G11110,0.0313860948152516
AT5G50915,AT5G26200,0.0313552173692648
AT3G06590,AT2G35840,0.031337956415645
AT5G08130,AT2G21640,0.031286689112024
AT3G19290,AT2G04100,0.0312776071994533
AT5G08130,AT3G49570,0.0312591202111531
AT3G26744,AT1G76065,0.0312587198699988
AT3G26744,AT5G01270,0.0312544890654978
AT3G26744,AT2G45980,0.031236461143256
AT3G26744,AT2G39440,0.0312338356806884
AT1G27660,AT2G39810,0.0312202407107951
AT4G09180,AT2G47140,0.0312177899894992
AT1G61660,AT1G27670,0.0312175578466974
AT3G26744,AT1G07080,0.0312077243533768
AT3G26744,AT1G13740,0.0312070341087693
AT3G26744,AT2G02810,0.0312063952502232
AT3G26744,AT2G16770,0.0312056491340841
AT3G24140,AT5G06980,0.0311936441601648
AT3G26744,AT3G51470,0.0311923992200865
AT4G36930,AT5G62480,0.0311892292416285
AT3G26744,AT2G01150,0.0311872326200584
AT5G08130,AT5G18920,0.0311820388366932
AT4G36540,AT5G39860,0.0311674615948404
AT5G08130,AT2G16980,0.0311674233661676
AT5G48560,AT5G60890,0.0311570913854754
AT2G46270,AT1G52618,0.0311418683309011
AT5G48560,AT2G20480,0.0311296350121445
AT5G08130,AT5G53280,0.031122578090906
AT5G08130,AT1G23120,0.0311219430286227
AT3G26744,AT4G11220,0.0311217852892853
AT1G63650,AT5G19520,0.0311206810865844
AT3G23690,AT4G37895,0.0311136869734058
AT3G24140,AT2G46340,0.0310874244470706
AT5G08130,AT1G60260,0.0310490639305485
AT1G59640,AT3G09490,0.0310477493253583
AT3G59060,AT5G50335,0.031037205776369
AT3G26744,AT3G52230,0.0310218437308773
AT3G26744,AT3G54110,0.0310122981759509
AT5G08130,AT2G22730,0.0309535632587501
AT3G26744,AT4G00310,0.0309451865384427
AT3G26744,AT1G69010,0.0309428865145586
AT3G26744,AT1G47720,0.0309427867307329
AT3G26744,AT3G54826,0.030932881154946
AT4G02640,AT2G21640,0.0309198998214339
AT3G26744,AT5G52420,0.0309188836173768
AT5G08130,AT4G02060,0.0308917427119228
AT1G32640,AT1G72140,0.0308907015511398
AT3G26744,AT4G21270,0.0308611191411232
AT1G42990,AT1G24580,0.0308368420506046
AT5G08130,AT4G19710,0.0308349187513085
AT3G59060,AT5G61270,0.0308322326733084
AT5G50915,AT3G59220,0.030820311103491
AT5G49450,AT3G56360,0.0308167296025638
AT3G26744,AT1G53670,0.0308019230206785
AT3G26744,AT1G03600,0.0307881463558195
AT1G01260,AT1G07985,0.0307849311334315
AT5G48560,AT1G20450,0.0307848648264893
AT3G26744,AT5G52510,0.0307470877551089
AT3G26744,AT1G59980,0.0307206208232681
AT3G26744,AT3G48610,0.0307171627073399
AT5G08130,AT1G11220,0.0307151854275267
AT5G08130,AT4G00310,0.0307050185787057
AT1G10120,AT5G51780,0.0307041738480822
AT5G08130,AT5G19120,0.0306970986088362
AT3G54620,AT3G47340,0.0306865016086335
AT3G26744,AT1G80245,0.0306733763395333
AT3G26744,AT3G53720,0.0306551136822953
AT5G08130,AT1G13950,0.0306524572167787
AT1G10120,AT1G62280,0.0306354721619126
AT1G12860,AT2G01430,0.0306349074522924
AT1G12860,AT1G56170,0.0306347529561656
AT4G01120,AT1G31050,0.030595756881639
AT5G62610,AT5G19520,0.0305856933548694
AT3G26744,AT1G79630,0.030575391973966
AT3G26744,AT1G80110,0.0305722147684441
AT3G26744,AT5G29000,0.0305662945190044
AT3G26744,AT3G18160,0.0305586507802156
AT5G48560,AT3G48260,0.0305456376519837
AT5G08130,AT4G37800,0.030545071460623
AT3G59060,AT3G22450,0.0305233914896634
AT3G26744,AT3G01060,0.0305222869072935
AT3G26744,AT5G62500,0.0305129045986997
AT5G08130,AT3G49660,0.0305108503884419
AT3G06590,AT4G29270,0.0304982004022766
AT1G43700,AT1G73120,0.030496440537437
AT3G26744,AT3G57540,0.0304961147679525
AT3G26744,AT3G04860,0.0304854783175128
AT5G08130,AT3G46920,0.0304826085149001
AT2G24260,AT5G66350,0.0304665049147159
AT5G08130,AT1G77920,0.03046264012178
AT5G08130,AT3G55140,0.0304463956377444
AT3G26744,AT2G38000,0.0304424777144055
AT3G26744,AT5G61930,0.0304326394205457
AT3G20640,AT2G41130,0.0304207276902188
AT5G54680,AT1G73120,0.0304148005976381
AT3G26744,AT3G62980,0.0304079713192266
AT3G56850,AT3G53450,0.0303937157637743
AT1G03970,AT1G48330,0.0303743155398525
AT1G32150,AT1G75030,0.0303723265322689
AT5G08130,AT3G11210,0.030366485650193
AT3G26744,AT1G72170,0.0303640114652744
AT5G08130,AT4G08290,0.0303614675253767
AT1G32640,AT2G47180,0.0303519697934998
AT5G08130,AT2G46800,0.0303209497484615
AT1G26260,AT1G72250,0.0303196680161458
AT5G48560,AT1G02340,0.030302824287582
AT5G08130,AT5G39800,0.0302986894485974
AT5G67110,AT1G14120,0.0302948330253642
AT3G26744,AT1G70590,0.0302913313084752
AT3G26744,AT3G01360,0.0302717361078579
AT4G29100,AT3G25710,0.0302556715369164
AT5G48560,AT4G28290,0.0302537178466377
AT1G08320,AT2G15480,0.0302509318523997
AT5G08130,AT1G79260,0.0302439937908842
AT5G08130,AT4G12850,0.030237248111491
AT3G26744,AT3G03320,0.0302363056033204
AT2G46810,AT3G55120,0.0302249457437958
AT3G59060,AT5G41810,0.0302172415309341
AT1G32640,AT5G52570,0.0302114594071708
AT5G48560,AT1G22360,0.0302111051953125
AT5G08130,AT1G44350,0.030209646179711
AT3G26744,AT4G31310,0.0302086648942642
AT5G67110,AT3G59060,0.0301927717324362
AT1G03040,AT2G42940,0.0301877526531095
AT3G26744,AT3G08630,0.0301808129864232
AT3G24140,AT4G05320,0.0301778024390232
AT3G26744,AT1G79060,0.0301764527961613
AT3G26744,AT1G75060,0.0301737829534847
AT1G19490,AT1G45201,0.0301713379895826
AT3G26744,AT2G22170,0.0301666945785041
AT3G26744,AT1G35460,0.0301614321443685
AT3G26744,AT1G27595,0.0301547124101018
AT5G08130,AT1G55820,0.0301512977722297
AT1G32150,AT2G43550,0.0301469768535445
AT3G26744,AT1G04630,0.0301416302189643
AT5G57150,AT5G66350,0.0301239839450904
AT3G19860,AT5G48540,0.0301234000907454
AT3G26744,AT5G47090,0.0301207919698172
AT3G26744,AT5G03150,0.0301195116020469
AT5G08130,AT3G51470,0.0301132411659326
AT5G08130,AT3G24090,0.0301069569318795
AT3G26744,AT5G16760,0.0300927877532341
AT3G26744,AT5G05330,0.0300788206524637
AT3G26744,AT3G53000,0.0300786069036076
AT3G26744,AT2G18170,0.0300777136448318
AT4G36730,AT5G15265,0.0300748725094092
AT5G08130,AT1G71350,0.030074861302158
AT5G08130,AT2G30150,0.0300712617508467
AT3G26744,AT2G46700,0.0300683335182857
AT3G26744,AT4G17560,0.030066053854258
AT3G26744,AT1G15180,0.0300619665779833
AT3G26744,AT5G01850,0.0300567330877528
AT3G26744,AT5G51740,0.0300388633447799
AT1G45249,AT2G18193,0.0300301148821589
AT3G26744,AT4G20440,0.0300281790817599
AT5G08130,AT3G53800,0.0300275421307168
AT3G26744,AT3G47490,0.0300212702415707
AT5G08130,AT4G25260,0.0300195116626796
AT3G26744,AT5G16420,0.0300158730570584
AT2G41070,AT4G35783,0.0300132966107963
AT5G48560,AT5G49730,0.0300089729734606
AT4G01460,AT5G46690,0.0300021566591382
AT3G25710,AT2G28780,0.0300008417090968
AT3G23690,AT3G12502,0.02999960054576
AT5G08130,AT2G42730,0.0299982237224409
AT5G50915,AT5G24155,0.0299953039080798
AT3G26744,AT3G03590,0.0299937939270537
AT3G26744,AT3G08720,0.0299932765637315
AT1G03970,AT1G62280,0.0299912646211214
AT4G34000,AT3G62160,0.0299849683834224
AT5G48560,AT5G63160,0.0299518853516013
AT3G26744,AT5G47110,0.0299482675194274
AT1G26260,AT1G73120,0.0299461330120723
AT1G32640,AT1G24530,0.0299401066603966
AT3G26744,AT3G03680,0.0299308898837661
AT1G10120,AT5G07010,0.0299233521695926
AT3G26744,AT1G74700,0.0299223460258943
AT3G26744,AT5G15160,0.0299176998378358
AT1G31050,AT3G26440,0.0299093153929999
AT5G08130,AT3G13910,0.0299044332652784
AT3G26744,AT2G45880,0.0299042510492212
AT3G26744,AT4G29420,0.0299023823440596
AT3G26744,AT3G14330,0.0299014448908111
AT3G26744,AT1G16300,0.0298945850840997
AT3G26744,AT2G44730,0.0298796805408979
AT1G32150,AT2G28780,0.0298775569152579
AT1G42990,AT3G62160,0.0298767879494445
AT3G26744,AT4G32530,0.0298736512895665
AT5G08130,AT4G39460,0.0298728135407117
AT1G05805,AT3G45730,0.0298726694583676
AT3G24140,AT4G04970,0.0298620251415858
AT3G26744,AT1G50000,0.0298599087761373
AT3G26744,AT2G03470,0.0298525794594312
AT3G07340,AT2G42940,0.0298520574152211
AT1G05805,AT2G32020,0.0298489168691899
AT3G26744,AT5G40600,0.0298418688898932
AT5G08130,AT5G56990,0.0298396820280724
AT3G26744,AT1G15175,0.0298219084939118
AT3G26744,AT3G18750,0.0298137283019936
AT3G26744,AT1G47820,0.0298066896003464
AT3G26744,AT4G13050,0.0298008547526277
AT5G67110,AT1G22370,0.029800515190153
AT3G26744,AT4G02640,0.0297812933461596
AT5G08130,AT5G15830,0.0297811043641828
AT2G41070,AT3G17580,0.0297774399955891
AT5G48560,AT5G67110,0.029775716414989
AT3G26744,AT1G27730,0.0297635854147478
AT1G32640,AT5G60890,0.0297625069997387
AT3G26744,AT1G26761,0.0297605789818694
AT3G24140,AT4G23600,0.0297553536853348
AT5G54680,AT2G47140,0.0297545509768832
AT3G54620,AT5G49560,0.0297532976690454
AT5G50915,AT3G47540,0.0297507255260231
AT2G42380,AT3G48260,0.0297393451239436
AT5G08130,AT1G04020,0.0297346063101518
