"regulatoryGene","targetGene","weight"
"AT1G32150","AT3G14990",0.0164088370126912
"AT2G24260","AT3G54000",0.0164082827467729
"AT4G34000","AT5G54940",0.0164082414585702
"AT3G07340","AT2G29560",0.0164078319671368
"AT4G36730","AT5G10750",0.0164073812300724
"AT4G02640","AT2G01420",0.0164073730949321
"AT1G03040","AT2G24390",0.0164071898592157
"AT2G24260","AT2G44730",0.0164069453216366
"AT5G08130","AT1G15750",0.016406882270664
"AT1G32150","AT4G34480",0.016406640392643
"AT3G26744","AT1G13700",0.0164061670376814
"AT2G35530","AT3G15357",0.0164056941141177
"AT4G36730","AT5G48560",0.0164056205832455
"AT1G03040","AT1G67880",0.0164051871877599
"AT1G03040","AT3G02570",0.0164046125221729
"AT3G07340","AT4G32295",0.0164044493043593
"AT1G32150","AT4G00630",0.0164044212966146
"AT1G32150","AT3G03150",0.0164043678338445
"AT4G34000","AT3G05890",0.0164043169011587
"AT5G67110","AT1G22310",0.0164041222358229
"AT1G32640","AT1G35430",0.0164038666265275
"AT1G03040","AT1G56340",0.0164037721062607
"AT1G32150","AT1G50110",0.0164034272206776
"AT1G32150","AT4G12840",0.0164032865999035
"AT1G03040","AT4G33240",0.0164032057316721
"AT5G54680","AT3G50380",0.016402877783759
"AT3G54620","AT1G44446",0.0164024415743142
"AT4G36730","AT5G50240",0.0164022170792938
"AT1G03970","AT1G69010",0.0164020678563869
"AT2G24260","AT5G55520",0.0164019615963977
"AT5G54680","AT1G13250",0.0164016110492308
"AT1G03040","AT2G46230",0.0164015151067894
"AT4G34000","AT4G25570",0.0164014939554366
"AT1G03040","AT3G26890",0.0164012355233775
"AT5G48560","AT1G27595",0.0164009574022164
"AT3G23690","AT5G03150",0.0164007293952441
"AT3G17100","AT5G57900",0.0164005623677323
"AT5G67110","AT5G18170",0.0164002504698446
"AT2G24260","AT3G20910",0.0163999384224316
"AT2G35530","AT5G65920",0.0163993439394064
"AT1G32150","AT1G04985",0.0163990394708939
"AT4G34000","AT3G54826",0.0163989837077593
"AT2G18300","AT2G35630",0.0163986885768658
"AT1G10610","AT3G09490",0.0163986056359185
"AT3G59060","AT2G22900",0.016398046739657
"AT3G54620","AT4G37370",0.0163979319053047
"AT3G23690","AT3G48350",0.0163975939804305
"AT1G03040","AT2G35260",0.0163974600678956
"AT1G32640","AT3G21600",0.0163973725344494
"AT3G07340","AT1G69252",0.016397314958998
"AT1G26260","AT1G52618",0.016397306547332
"AT3G54620","AT5G43020",0.0163967482556023
"AT2G24260","AT2G18876",0.0163966782838184
"AT1G03040","AT3G44320",0.0163959346826592
"AT5G54680","AT3G21600",0.0163958997500828
"AT1G32150","AT1G48430",0.0163958514773362
"AT4G01120","AT3G01490",0.0163958070716894
"AT5G08130","AT3G07180",0.0163956553067221
"AT3G59060","AT1G77450",0.0163953217670032
"AT1G03040","AT3G18750",0.0163942553556323
"AT3G54620","AT3G02150",0.0163941414223936
"AT4G02640","AT5G47110",0.0163940622583963
"AT2G24260","AT5G12840",0.0163937856264979
"AT4G38900","AT1G57540",0.0163936844464971
"AT3G54620","AT5G66130",0.0163933287969123
"AT1G03970","AT5G24300",0.0163931703210883
"AT5G06960","AT4G15120",0.0163928082310496
"AT2G24260","AT3G16170",0.0163922274537775
"AT1G03040","AT5G46690",0.0163921754721876
"AT5G54680","AT5G61530",0.0163920312092349
"AT4G36730","AT1G48330",0.0163917318652377
"AT5G08130","AT5G65630",0.0163914908099143
"AT5G08130","AT3G05670",0.0163913158277217
"AT3G07340","AT1G59640",0.0163909476006368
"AT4G36930","AT2G18193",0.0163906758338354
"AT3G07340","AT3G56360",0.0163906087322787
"AT2G35530","AT4G00810",0.0163903952200553
"AT3G54620","AT5G67460",0.0163903943302366
"AT2G41070","AT3G10410",0.0163901456410593
"AT5G48560","AT1G79440",0.0163891513250456
"AT1G03040","AT2G31280",0.0163883159424843
"AT1G03040","AT3G04940",0.0163874777836724
"AT1G03970","AT3G49870",0.0163874327230425
"AT1G01260","AT4G29420",0.016386383369986
"AT1G32150","AT3G10330",0.0163859250633542
"AT3G54620","AT3G02470",0.0163856114239442
"AT4G36730","AT1G11720",0.0163855340651977
"AT4G34000","AT5G66570",0.0163853110510094
"AT4G34000","AT2G03120",0.0163852374364729
"AT1G03040","AT5G58070",0.0163851047764135
"AT4G02640","AT3G03170",0.0163846438656133
"AT1G32150","AT5G63500",0.0163845260097164
"AT2G35530","AT4G02370",0.0163843654059147
"AT2G35530","AT2G06040",0.0163839375880789
"AT1G03040","AT1G19370",0.0163837374206988
"AT1G32150","AT4G19010",0.0163835621264589
"AT3G07340","AT4G05070",0.0163835096945203
"AT3G59060","AT1G10360",0.0163835004129627
"AT2G24260","AT4G13160",0.0163834474593659
"AT5G48560","AT1G75760",0.0163830830326807
"AT4G34000","AT1G26260",0.0163829429679708
"AT2G24260","AT5G59840",0.0163820900433533
"AT2G24260","AT2G20724",0.0163818473164432
"AT3G06590","AT5G15160",0.0163818046631747
"AT3G54620","AT3G07880",0.0163817794633869
"AT1G32150","AT2G37250",0.0163814571221701
"AT3G59060","AT4G26940",0.0163814361202665
"AT3G19290","AT1G08320",0.0163812090672341
"AT1G32640","AT2G29390",0.0163811099656548
"AT1G32150","AT5G29000",0.0163807110256026
"AT4G36730","AT1G77450",0.0163805124604227
"AT5G48560","AT5G47110",0.0163803369066851
"AT5G50915","AT2G04039",0.0163802823695635
"AT3G59060","AT3G59500",0.016380231037817
"AT3G19290","AT3G22450",0.0163798625396845
"AT5G50915","AT5G07010",0.0163791821021641
"AT1G32150","AT4G27940",0.016378478266616
"AT3G59060","AT4G14960",0.016378402818212
"AT1G26260","AT5G63380",0.0163781380006375
"AT2G46810","AT3G06780",0.0163778499016645
"AT1G03040","AT1G56170",0.0163772420507484
"AT1G03040","AT5G03140",0.0163763845345534
"AT2G24260","AT5G10080",0.0163756969221275
"AT3G54620","AT2G04550",0.0163755761160481
"AT2G24260","AT5G53050",0.0163752450231629
"AT4G36730","AT5G60360",0.0163749882219681
"AT2G24260","AT4G17830",0.016374528232993
"AT2G24260","AT3G46640",0.0163743882480427
"AT3G54620","AT1G10430",0.0163742725228924
"AT4G34000","AT5G05270",0.016374065038249
"AT4G36730","AT1G16560",0.0163739376725462
"AT4G34000","AT5G55640",0.0163738002407508
"AT1G05805","AT4G14600",0.0163736939082185
"AT2G41070","AT3G12510",0.0163735433747278
"AT3G07340","AT1G16560",0.016373476262613
"AT1G68920","AT3G17580",0.0163734009567647
"AT1G32640","AT1G69340",0.0163732447952023
"AT3G57800","AT4G00050",0.0163730127967588
"AT5G48560","AT3G58980",0.0163729697513296
"AT2G24260","AT1G79280",0.0163726289503324
"AT1G03040","AT4G03030",0.0163720386883174
"AT2G43010","AT1G20510",0.0163719102302462
"AT1G32150","AT1G14290",0.0163714967873331
"AT3G23690","AT5G05850",0.0163711966190997
"AT1G03970","AT5G22000",0.0163710395902891
"AT1G35460","AT1G32760",0.0163709718555767
"AT1G05805","AT4G36032",0.016370905325696
"AT1G05805","AT1G45201",0.0163708923220274
"AT3G59060","AT1G69370",0.0163707750993595
"AT3G59060","AT1G77510",0.0163705971045387
"AT2G35530","AT2G28470",0.0163705058325548
"AT3G59060","AT1G11960",0.0163704789712219
"AT1G03970","AT1G61780",0.0163698224129493
"AT1G26260","AT5G48470",0.0163691353315545
"AT3G24140","AT3G19553",0.0163686663424705
"AT3G54620","AT4G18230",0.0163682740044854
"AT4G34000","AT1G68810",0.0163677261801462
"AT4G34000","AT3G19290",0.0163676220443794
"AT4G36730","AT1G19970",0.0163672413356117
"AT1G03970","AT1G36160",0.0163671401277762
"AT1G35460","AT5G49560",0.0163659818707438
"AT5G57150","AT1G50575",0.0163656606069299
"AT2G41070","AT2G37860",0.016365526413872
"AT3G59060","AT5G55740",0.0163647185966915
"AT2G24260","AT5G51020",0.0163646764699914
"AT2G41070","AT5G01170",0.0163646460631634
"AT4G34000","AT2G38140",0.0163646278509022
"AT3G59060","AT1G36160",0.016364445747398
"AT5G48560","AT3G05710",0.0163642146929521
"AT4G36730","AT5G66800",0.0163640055153796
"AT1G10120","AT3G53170",0.0163635688221752
"AT2G24260","AT2G07050",0.0163629591480174
"AT3G54620","AT5G48610",0.0163625626745089
"AT2G24260","AT1G34630",0.0163625003079397
"AT5G67110","AT3G20910",0.0163624983163792
"AT2G24260","AT1G57600",0.0163623233572118
"AT1G42990","AT5G26200",0.0163622345361788
"AT5G48560","AT4G02590",0.01636216812002
"AT2G24260","AT1G29060",0.016361771098259
"AT3G54620","AT1G51070",0.0163617019001718
"AT3G54620","AT5G17190",0.0163614206214115
"AT4G36730","AT5G43630",0.0163613744873518
"AT5G48560","AT4G27870",0.0163612621045022
"AT1G32150","AT4G30980",0.0163611452949346
"AT1G32150","AT3G61750",0.0163608659484565
"AT1G03970","AT2G18950",0.0163603615570584
"AT3G59060","AT3G50850",0.0163598518447205
"AT3G54620","AT2G01430",0.0163592820774608
"AT1G03970","AT2G30260",0.016359203724238
"AT2G31370","AT3G50920",0.0163590434097588
"AT2G35530","AT3G14160",0.0163589307889612
"AT4G34000","AT5G11700",0.0163579073167769
"AT4G36930","AT5G66130",0.0163578913293729
"AT1G03970","AT1G72020",0.0163571103934689
"AT2G24260","AT5G11510",0.0163570844028423
"AT1G03040","AT1G71090",0.016356915470115
"AT5G54680","AT4G38430",0.0163567144565857
"AT4G36730","AT3G16010",0.0163559980994479
"AT3G54620","AT1G52618",0.0163558927181443
"AT2G31370","AT2G43330",0.016355280242997
"AT3G54620","AT2G17350",0.0163547748352885
"AT2G24260","AT5G10750",0.0163546708472972
"AT1G05805","AT1G69040",0.016354665058227
"AT3G06590","AT5G63380",0.0163545904367525
"AT1G32150","AT4G32295",0.0163544929696703
"AT5G48560","AT1G28530",0.016354337196449
"AT4G36730","AT1G79650",0.0163540531411399
"AT2G41070","AT4G12680",0.0163537959942299
"AT2G41070","AT4G36032",0.0163537821514826
"AT3G07340","AT4G23490",0.0163532278955624
"AT3G54620","AT2G28260",0.0163531501479421
"AT4G34000","AT1G12990",0.01635286332125
"AT4G34000","AT3G45730",0.0163525252563397
"AT1G03970","AT4G33890",0.0163521493657409
"AT1G03040","AT1G71015",0.0163521441214484
"AT1G32150","AT5G16990",0.0163520985840639
"AT1G03040","AT1G51070",0.0163517676237014
"AT3G54620","AT2G18876",0.0163511791500515
"AT1G03040","AT1G24170",0.0163510339156562
"AT2G24260","AT2G43330",0.0163509113364984
"AT4G38900","AT4G14310",0.0163501164983442
"AT1G03970","AT1G72250",0.0163500809017886
"AT1G03040","AT5G59550",0.0163496222127104
"AT5G48560","AT3G11590",0.0163493614313105
"AT5G54680","AT1G55140",0.0163490335822731
"AT1G32150","AT5G05480",0.0163488976294563
"AT2G43010","AT4G35783",0.0163488091217261
"AT2G41070","AT4G21060",0.0163484519617624
"AT2G24260","AT5G11630",0.0163481653536384
"AT1G26260","AT1G64660",0.0163479727117914
"AT5G48560","AT3G19290",0.0163478110725638
"AT4G34000","AT3G48820",0.0163476090591197
"AT1G03040","AT5G59480",0.0163473392179705
"AT4G34000","AT3G04620",0.0163471669827018
"AT1G03040","AT4G26940",0.0163470667295646
"AT4G36730","AT3G09690",0.0163463273941321
"AT1G42990","AT2G24260",0.016346253421486
"AT1G03970","AT3G52090",0.0163462183120927
"AT4G34000","AT3G02480",0.0163458409349282
"AT4G34000","AT5G06980",0.0163456180507731
"AT3G59060","AT4G10960",0.0163444488032747
"AT4G34000","AT4G13050",0.0163441113885492
"AT3G07340","AT5G46760",0.0163437636851596
"AT5G50915","AT1G13700",0.0163434098467811
"AT2G24260","AT1G54850",0.0163433357879208
"AT1G03040","AT1G28960",0.0163432839722443
"AT1G05805","AT5G07870",0.0163432298225341
"AT3G07340","AT3G23690",0.0163431159013929
"AT4G34000","AT3G54740",0.0163427093108327
"AT1G51070","AT5G50335",0.016342387482894
"AT1G03970","AT3G03680",0.0163415160184217
"AT5G54680","AT3G51580",0.0163404808798307
"AT4G09180","AT5G51780",0.0163403868941818
"AT1G03040","AT2G42950",0.0163398384165526
"AT2G31370","AT5G01260",0.016339787051015
"AT3G59060","AT2G36895",0.016339603543248
"AT4G34000","AT1G12640",0.0163395327102431
"AT3G59060","AT1G19570",0.0163394775721443
"AT2G24260","AT2G29550",0.0163391491152843
"AT1G42990","AT5G63980",0.016338830196886
"AT4G34000","AT5G48655",0.0163382750268773
"AT4G36730","AT4G22200",0.0163381727387761
"AT1G32150","AT1G65040",0.0163381198481906
"AT2G35530","AT4G21060",0.0163372682395956
"AT5G48560","AT3G12390",0.0163367777953872
"AT4G34000","AT4G17300",0.0163367314602715
"AT5G67110","AT1G12250",0.0163363933600533
"AT2G41070","AT2G04550",0.0163358202044465
"AT4G34000","AT5G56190",0.0163355346173323
"AT3G24140","AT4G14605",0.0163355260591311
"AT1G03040","AT3G62120",0.0163354112676772
"AT1G03970","AT3G53110",0.0163345897140103
"AT1G32150","AT4G04020",0.0163341022666308
"AT1G03040","AT5G58160",0.016333813093926
"AT1G05805","AT4G22240",0.0163334889098874
"AT2G35530","AT1G55140",0.0163326744507173
"AT1G03040","AT2G38140",0.0163325972925571
"AT3G54620","AT2G46510",0.0163325447666067
"AT2G41070","AT5G18670",0.0163320931415902
"AT1G03040","AT3G57520",0.0163319517435965
"AT4G02590","AT1G09480",0.0163308983152023
"AT1G32640","AT2G23590",0.0163308179062274
"AT1G32150","AT2G20340",0.0163308145664644
"AT3G59060","AT5G01260",0.0163292808617363
"AT2G41070","AT2G38140",0.0163290849107207
"AT1G32150","AT2G28890",0.0163290588000784
"AT2G41070","AT4G01120",0.0163290338654472
"AT1G03970","AT1G01260",0.0163287676283628
"AT5G08130","AT3G09690",0.0163285447235715
"AT1G32150","AT5G07370",0.0163284781722508
"AT1G03970","AT4G12680",0.0163283571654406
"AT3G54620","AT1G20890",0.0163270488522373
"AT4G36930","AT1G75030",0.016326986153762
"AT1G03970","AT4G25690",0.0163265522397834
"AT3G07340","AT1G05835",0.0163265146222279
"AT4G34000","AT5G66130",0.0163262643167174
"AT3G59060","AT1G10522",0.0163259457093757
"AT4G29100","AT3G62090",0.0163255819788477
"AT1G63650","AT1G09480",0.0163255227771319
"AT1G32150","AT5G37260",0.0163249804634183
"AT1G03040","AT3G61260",0.0163247623690796
"AT4G34000","AT1G72820",0.0163246671190142
"AT5G48560","AT4G29160",0.0163244745665329
"AT1G03970","AT3G18210",0.016324311994086
"AT1G10120","AT2G27230",0.0163242813169878
"AT1G03040","AT3G53110",0.0163241537472029
"AT4G34000","AT1G15175",0.0163240427556194
"AT5G51790","AT3G45680",0.0163239379042301
"AT3G24140","AT4G14500",0.0163232213236746
"AT3G06590","AT3G28740",0.0163230569781433
"AT1G32150","AT1G10360",0.0163228198556776
"AT2G41070","AT5G56180",0.0163223421899393
"AT4G36730","AT4G36720",0.0163221059191126
"AT1G63650","AT2G44660",0.0163217353002502
"AT2G41070","AT1G01710",0.0163217276435759
"AT1G03970","AT1G04820",0.0163210116809
"AT2G35530","AT1G75770",0.016321000673134
"AT1G32150","AT5G50920",0.0163203197607465
"AT3G26744","AT3G04240",0.0163193140341976
"AT5G38860","AT5G04000",0.0163192949522076
"AT4G34000","AT1G44350",0.016319174377594
"AT2G24260","AT4G33890",0.0163190274446881
"AT5G54680","AT3G03790",0.0163188920497062
"AT1G32150","AT1G05350",0.0163184801389677
"AT2G31280","AT5G47640",0.0163183846854636
"AT1G10120","AT1G73500",0.0163182050240844
"AT2G41070","AT5G40250",0.0163177343556611
"AT1G32150","AT4G11800",0.0163175611798899
"AT3G06590","AT5G03070",0.0163173568455941
"AT1G03040","AT2G46000",0.0163169885365485
"AT5G67110","AT2G14850",0.0163166923448746
"AT1G05805","AT4G04830",0.0163165446213631
"AT1G32150","AT1G61340",0.0163156511997175
"AT1G03970","AT3G52220",0.0163155165888737
"AT3G26744","AT1G10590",0.0163152609241771
"AT4G36730","AT3G59765",0.016315050589765
"AT1G32150","AT5G11010",0.0163149928289682
"AT3G24140","AT3G04860",0.0163147672521526
"AT1G32150","AT4G34490",0.0163146909405856
"AT5G11260","AT1G52618",0.0163142273439149
"AT3G54620","AT4G31850",0.0163137264116557
"AT1G03040","AT5G53030",0.0163135400341327
"AT3G57800","AT3G45680",0.0163135190976048
"AT2G35530","AT1G77680",0.0163134514312095
"AT4G34000","AT5G20190",0.0163132188602858
"AT5G08130","AT4G16380",0.0163128432152631
"AT4G36730","AT1G64980",0.016312338140016
"AT5G54680","AT5G58650",0.0163120825556305
"AT1G26260","AT1G25350",0.0163118199848147
"AT4G38900","AT4G02500",0.0163115815828591
"AT3G07340","AT3G24440",0.0163112292435452
"AT2G24260","AT1G51540",0.0163110148655061
"AT2G24260","AT1G26690",0.0163108415562337
"AT4G38900","AT1G79260",0.0163096468534763
"AT2G41070","AT3G19180",0.0163096296001739
"AT1G03040","AT4G31080",0.0163095997311903
"AT5G06950","AT1G44800",0.0163095449336262
"AT3G59060","AT1G61820",0.016309417838937
"AT1G10120","AT3G49660",0.0163092261359718
"AT5G44080","AT4G30810",0.0163091425806152
"AT5G48560","AT1G31230",0.0163086569843273
"AT1G03970","AT3G26400",0.0163081919980973
"AT1G05805","AT1G78895",0.0163081227711142
"AT1G32150","AT3G11770",0.0163081218146147
"AT5G54680","AT5G39660",0.0163080481162811
"AT1G32640","AT5G67160",0.0163079300838648
"AT2G24260","AT3G03310",0.0163074755534876
"AT2G41070","AT5G05200",0.0163074536935583
"AT2G41070","AT1G80420",0.0163074291029623
"AT2G41070","AT2G46910",0.016307346492977
"AT1G03970","AT1G48920",0.0163071463209677
"AT1G03970","AT5G50230",0.0163065947707601
"AT3G19860","AT1G18400",0.0163063260785666
"AT3G59060","AT5G38410",0.016306192611465
"AT3G07340","AT3G53700",0.0163059654764369
"AT1G32150","AT2G01980",0.0163059436306476
"AT4G34000","AT5G37340",0.0163056712408097
"AT1G03970","AT4G34138",0.0163054612435033
"AT3G19860","AT4G03030",0.0163050707939219
"AT5G48560","AT5G11700",0.0163049232053034
"AT3G54620","AT3G24090",0.0163040771144934
"AT2G24260","AT1G27000",0.0163038622440371
"AT1G03970","AT1G52520",0.0163033831884012
"AT3G07340","AT1G25375",0.0163031656687504
"AT2G24260","AT3G22104",0.0163029797036306
"AT3G26744","AT1G20510",0.0163029448230464
"AT1G03040","AT2G47790",0.01630280743557
"AT1G05805","AT4G19010",0.0163027787594817
"AT1G32150","AT5G46410",0.0163026908149962
"AT5G48560","AT3G19780",0.0163022919359564
"AT4G17880","AT5G66080",0.0163021298925688
"AT1G27660","AT3G58120",0.0163018597665373
"AT2G31370","AT5G62990",0.0163017695354696
"AT1G10120","AT5G15950",0.0163016001151117
"AT3G07340","AT3G27420",0.0163013743975116
"AT2G24260","AT1G44790",0.0163010562448638
"AT3G24140","AT5G66050",0.0163008302654727
"AT1G32150","AT2G46510",0.0163005947810957
"AT4G17880","AT1G43650",0.0163003894756209
"AT2G24260","AT5G66770",0.0163003785352507
"AT1G42990","AT1G23710",0.0163003700021841
"AT4G36930","AT1G74850",0.0163000783568834
"AT5G54680","AT1G70070",0.0163000359909562
"AT1G10120","AT4G34860",0.0162998089824353
"AT4G38900","AT2G03820",0.0162997694123839
"AT1G32640","AT5G67250",0.0162994902166061
"AT2G24260","AT1G06850",0.016299480993745
"AT4G34000","AT5G64220",0.016299273784321
"AT2G41070","AT3G29575",0.0162992010602516
"AT3G61950","AT5G52990",0.0162991680486019
"AT1G05805","AT4G17880",0.0162988957519287
"AT5G54680","AT2G02180",0.0162987133183365
"AT4G36730","AT3G59820",0.0162983446919638
"AT3G19290","AT4G04830",0.0162980196713711
"AT2G18300","AT2G26040",0.0162979870715632
"AT2G43010","AT5G25460",0.0162977027415567
"AT3G07340","AT5G48655",0.0162975721331073
"AT5G48560","AT2G36885",0.0162975462708988
"AT5G48560","AT3G42170",0.016296954087166
"AT5G06950","AT3G60540",0.0162965254570916
"AT1G26260","AT5G12980",0.0162965215284761
"AT3G19290","AT2G42770",0.0162962496158236
"AT2G35530","AT4G36930",0.0162961945003107
"AT1G10120","AT1G54200",0.0162961771878725
"AT5G54680","AT5G66080",0.0162961288979548
"AT4G38900","AT5G40250",0.0162960830431487
"AT3G54620","AT5G14640",0.0162960065911784
"AT5G48560","AT5G25240",0.0162959605355848
"AT2G41070","AT5G53220",0.0162959500709629
"AT4G34000","AT5G05980",0.0162953013995561
"AT5G48560","AT2G20180",0.0162952902329287
"AT1G03040","AT3G58120",0.0162952898792156
"AT4G38900","AT2G26040",0.0162950446949324
"AT3G54620","AT3G06010",0.0162950388183019
"AT1G61660","AT5G51780",0.0162948537928054
"AT4G34000","AT4G05320",0.0162938294804805
"AT2G24260","AT1G05350",0.0162938282852005
"AT4G36730","AT2G42780",0.0162938250071094
"AT5G62610","AT1G13245",0.0162933957748467
"AT3G59060","AT5G08680",0.0162932490199856
"AT1G05710","AT5G08130",0.0162930992407366
"AT2G24260","AT2G22530",0.0162929298246426
"AT3G26744","AT1G18400",0.0162926785572156
"AT5G48560","AT2G23320",0.0162926603831604
"AT1G03970","AT1G72030",0.0162909765971836
"AT4G36730","AT4G26910",0.0162908550315366
"AT3G59060","AT5G59080",0.0162904643343329
"AT1G12860","AT3G22670",0.0162899085164575
"AT4G38900","AT2G41070",0.0162898983567159
"AT4G34000","AT5G43630",0.0162898812046548
"AT1G32150","AT5G03190",0.0162898627042445
"AT1G01260","AT3G10330",0.0162892508039562
"AT2G24260","AT5G27420",0.0162892308677249
"AT5G06960","AT1G22400",0.0162890183734233
"AT2G24260","AT3G54620",0.0162889525049098
"AT2G41070","AT1G61340",0.0162887024360956
"AT3G26744","AT3G16140",0.0162885527422736
"AT3G57800","AT4G35140",0.016288417499585
"AT1G03040","AT3G10815",0.0162883697546747
"AT1G32640","AT3G57800",0.0162876522420788
"AT1G32150","AT3G49601",0.0162875343112069
"AT1G03040","AT3G63070",0.0162874798765408
"AT2G24260","AT3G54760",0.0162873281272338
"AT1G03040","AT5G13740",0.0162872445075693
"AT2G24260","AT1G73670",0.0162872405297796
"AT5G08130","AT3G20340",0.0162868719641045
"AT5G48560","AT5G22730",0.0162867789468442
"AT1G03040","AT5G47100",0.0162863045920568
"AT3G54620","AT2G46290",0.0162859762628389
"AT2G41070","AT3G52230",0.0162857351191188
"AT3G54620","AT3G11410",0.0162853142280264
"AT4G34000","AT5G13400",0.0162851176113091
"AT4G36730","AT3G14870",0.0162843564094053
"AT4G34000","AT1G72020",0.0162839169348542
"AT1G03040","AT4G34870",0.0162832284404778
"AT3G26744","AT5G60790",0.016282680620489
"AT3G59060","AT1G26260",0.0162823675052336
"AT3G59060","AT4G22200",0.0162821766029536
"AT1G26260","AT2G43190",0.0162819161066476
"AT4G36730","AT5G02100",0.016281047208496
"AT4G36730","AT5G13630",0.0162802426558002
"AT2G31370","AT2G31730",0.0162801632833559
"AT4G36540","AT3G61460",0.0162799874085111
"AT5G08130","AT2G46550",0.0162799566081241
"AT3G59060","AT5G64180",0.0162798230906902
"AT2G24260","AT1G61340",0.0162793972102504
"AT3G26744","AT1G26800",0.0162793154762023
"AT1G32150","AT5G08680",0.0162791101080159
"AT5G44080","AT4G11240",0.0162789545670884
"AT2G24260","AT3G05520",0.0162786117894523
"AT3G59060","AT3G55830",0.016278182670957
"AT4G38900","AT1G64440",0.0162778515164101
"AT3G54620","AT2G22840",0.0162777863201169
"AT2G35530","AT2G02810",0.01627764654237
"AT2G35530","AT5G54680",0.0162774418505522
"AT1G32150","AT1G71350",0.0162773736466508
"AT1G42990","AT4G14900",0.0162773441214977
"AT3G07340","AT3G45310",0.0162772840485938
"AT4G38900","AT1G27050",0.0162772182376106
"AT4G36730","AT1G50110",0.0162769065540537
"AT2G24260","AT3G52850",0.0162768180662811
"AT4G36730","AT5G13480",0.0162764236852776
"AT1G03040","AT5G56600",0.0162764114583137
"AT5G46760","AT5G16340",0.0162763475075991
"AT1G03970","AT2G38040",0.0162762218664284
"AT2G24260","AT4G33945",0.0162761093240051
"AT2G24260","AT1G65820",0.0162753769750851
"AT2G31370","AT5G03770",0.0162753148604497
"AT4G36730","AT3G25250",0.0162752028055
"AT2G24260","AT2G41070",0.0162749330519772
"AT4G38900","AT3G12600",0.0162745762992168
"AT1G26260","AT4G18520",0.016274276344153
"AT1G68920","AT3G12300",0.0162738169192502
"AT2G35530","AT2G48000",0.0162737868712452
"AT2G24260","AT4G14040",0.0162735844236341
"AT1G43700","AT1G72210",0.016272905398052
"AT5G48560","AT1G14345",0.0162726831488962
"AT1G32150","AT1G16220",0.0162726228595259
"AT1G32150","AT2G38660",0.0162725577781072
"AT3G07340","AT5G55180",0.0162722319559356
"AT3G59060","AT3G23570",0.0162720582378027
"AT5G48560","AT4G37880",0.0162717661121473
"AT3G59060","AT5G11260",0.0162712392325127
"AT1G03040","AT5G63980",0.0162711306755217
"AT2G35530","AT1G21770",0.016270331817327
"AT1G03040","AT5G43630",0.0162702406275974
"AT2G41070","AT5G56100",0.0162699572134491
"AT4G36730","AT1G71015",0.0162698088737186
"AT3G07340","AT1G14010",0.016269558821235
"AT4G36730","AT1G30300",0.0162695007935263
"AT5G08130","AT4G36930",0.0162693015283491
"AT1G32150","AT2G46930",0.0162691587014346
"AT5G48560","AT1G04630",0.0162690427747981
"AT3G07340","AT4G00490",0.0162689896871577
"AT5G28770","AT4G28703",0.0162687225804547
"AT4G36730","AT2G16630",0.0162684770725166
"AT1G03040","AT1G73080",0.016267758534094
"AT1G32150","AT3G06780",0.0162673011810218
"AT3G54620","AT3G57560",0.0162671681227805
"AT2G40950","AT1G80110",0.016267045306114
"AT4G34000","AT5G49100",0.0162670356742721
"AT1G06070","AT1G79260",0.016267023841746
"AT3G59060","AT5G02820",0.0162666635863892
"AT4G38900","AT3G11050",0.0162665406322029
"AT2G24260","AT2G25110",0.0162662233127597
"AT1G68920","AT5G16340",0.0162662177373875
"AT1G03040","AT1G35460",0.0162658693960182
"AT4G36730","AT1G24170",0.01626567537755
"AT3G07340","AT5G16120",0.0162656438147485
"AT2G24260","AT3G25400",0.0162656403312087
"AT5G67110","AT4G36540",0.0162656158573855
"AT2G41070","AT5G63700",0.0162651640934018
"AT2G41070","AT2G40830",0.0162645232982642
"AT5G08130","AT2G38650",0.0162641984961062
"AT3G26744","AT5G24610",0.0162640906888324
"AT2G24260","AT3G53670",0.0162633705614509
"AT1G03970","AT3G27420",0.0162629618556021
"AT2G24260","AT4G27410",0.0162629088203373
"AT1G03040","AT5G50970",0.0162624610918309
"AT2G24260","AT1G06780",0.0162623594462162
"AT3G57800","AT5G19875",0.0162623464976424
"AT3G07340","AT1G35460",0.0162618949726827
"AT2G24260","AT2G47920",0.0162617511391506
"AT2G24260","AT1G19860",0.016261558950751
"AT4G36730","AT1G74690",0.0162614196290146
"AT1G35460","AT5G39240",0.0162613703288874
"AT3G59060","AT1G10350",0.0162608165421627
"AT1G10120","AT3G51750",0.0162607028900344
"AT4G02640","AT1G80110",0.0162606833203165
"AT5G48560","AT2G36390",0.0162605892617716
"AT2G40950","AT1G16730",0.0162603913731962
"AT1G32150","AT1G72160",0.0162601735452938
"AT1G32150","AT5G62710",0.0162600620608435
"AT1G03970","AT5G58970",0.0162594184309127
"AT5G67110","AT1G68920",0.0162589232958801
"AT1G32150","AT3G46970",0.0162588637574935
"AT2G31280","AT3G57860",0.0162585945161343
"AT4G34000","AT4G11600",0.0162585672860513
"AT2G35530","AT4G37510",0.0162580911770372
"AT3G26744","AT5G15570",0.0162579282618656
"AT3G19860","AT5G67230",0.0162577703295631
"AT1G03040","AT3G61950",0.0162574916476601
"AT4G34000","AT2G41070",0.0162568818109406
"AT2G31280","AT3G22310",0.016256710833703
"AT2G31370","AT1G20890",0.0162560913925699
